Area,Domain,Process ID,Process,Practice ID,Practice Name,Activity
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.01,Perform operational procedures.,1. Develop and maintain operational procedures and related activities to support all delivered services.
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.01,Perform operational procedures.,"2. Maintain a schedule of operational activities, perform the activities, and manage the performance and throughput of the scheduled activities."
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.01,Perform operational procedures.,"3. Verify that all data expected for processing are received and processed completely, accurately and in a timely manner. Deliver output in accordance with enterprise requirements. Support restart and reprocessing needs. Ensure that users are receiving the right outputs in a secure and timely manner."
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.01,Perform operational procedures.,"4. Ensure that applicable security standards are met for the receipt, processing, storage and output of data in a way that meets enterprise objectives, the enterprise’s security policy and regulatory requirements."
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.01,Perform operational procedures.,"5. Schedule, take and log backups in accordance with established policies and procedures."
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.02,Manage outsourced IT services.,1. Ensure that the enterprise’s requirements for security of information processes are adhered to in accordance with contracts and SLAs with third parties hosting or providing services.
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.02,Manage outsourced IT services.,2. Ensure that the enterprise’s operational business and IT processing requirements and priorities for service delivery are adhered to in accordance with contracts and SLAs with third parties hosting or providing services.
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.02,Manage outsourced IT services.,"3. Integrate critical internal IT management processes with those of outsourced service providers, covering, e.g., performance and capacity planning, change management, configuration management, service request and incident management, problem management, security management, business continuity, and the monitoring of process performance and reporting."
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.02,Manage outsourced IT services.,4. Plan for independent audit and assurance of the operational environments of outsourced providers to confirm that agreed-on requirements are being adequately addressed.
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.03,Monitor IT infrastructure.,"1. Log events, identifying the level of information to be recorded based on a consideration of risk and performance."
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.03,Monitor IT infrastructure.,2. Identify and maintain a list of infrastructure assets that need to be monitored based on service criticality and the relationship between configuration items and services that depend on them.
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.03,Monitor IT infrastructure.,3. Define and implement rules that identify and record threshold breaches and event conditions. Find a balance between generating spurious minor events and significant events so event logs are not overloaded with unnecessary information.
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.03,Monitor IT infrastructure.,4. Produce event logs and retain them for an appropriate period to assist in future investigations.
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.03,Monitor IT infrastructure.,5. Establish procedures for monitoring event logs and conduct regular reviews.
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.03,Monitor IT infrastructure.,6. Ensure that incident tickets are created in a timely manner when monitoring identifies deviations from defined thresholds.
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.04,Manage the environment.,1. Identify natural and man-made disasters that might occur in the area within which the IT facilities are located. Assess the potential effect on the IT facilities.
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.04,Manage the environment.,"2. Identify how IT equipment, including mobile and off-site equipment, is protected against environmental threats. Ensure that the policy limits or excludes eating, drinking and smoking in sensitive areas, and prohibits storage of stationery and other supplies posing a fire hazard within computer rooms."
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.04,Manage the environment.,3. Situate and construct IT facilities to minimise and mitigate susceptibility to environmental threats.
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.04,Manage the environment.,"4. Regularly monitor and maintain devices that proactively detect environmental threats (e.g., fire, water, smoke, humidity)."
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.04,Manage the environment.,"5. Respond to environmental alarms and other notifications. Document and test procedures, which should include prioritisation of alarms and contact with local emergency response authorities, and train personnel in these procedures."
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.04,Manage the environment.,6. Compare measures and contingency plans against insurance policy requirements and report results. Address points of non-compliance in a timely manner.
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.04,Manage the environment.,"7. Ensure that IT sites are built and designed to minimise the impact of environmental risk (e.g., theft, air, fire, smoke, water, vibration, terror, vandalism, chemicals, explosives). Consider specific security zones and/or fireproof cells (e.g., locating production and development environments/servers away from each other)."
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.04,Manage the environment.,"8. Keep the IT sites and server rooms clean and in a safe condition at all times (i.e., no mess, no paper or cardboard boxes, no filled dustbins, no flammable chemicals or materials)."
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.05,Manage facilities.,"1. Examine the IT facilities’ requirement for protection against power fluctuations and outages, in conjunction with other business continuity planning requirements. Procure suitable uninterruptible supply equipment (e.g., batteries, generators) to support business continuity planning."
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.05,Manage facilities.,"2. Regularly test the uninterruptible power supply’s mechanisms, and ensure that power can be switched to the supply without any significant effect on business operations."
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.05,Manage facilities.,"3. Ensure that the facilities housing the IT systems have more than one source for dependent utilities (e.g., power, telecommunications, water, gas). Separate the physical entrance of each utility."
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.05,Manage facilities.,"4. Confirm that cabling external to the IT site is located underground or has suitable alternative protection. Determine that cabling within the IT site is contained within secured conduits, and wiring cabinets have access restricted to authorised personnel. Properly protect cabling against damage caused by fire, smoke, water, interception and interference."
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.05,Manage facilities.,"5. Ensure that cabling and physical patching (data and phone) are structured and organised. Cabling and conduit structures should be documented (e.g., blueprint building plan and wiring diagrams)."
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.05,Manage facilities.,6. Analyse the facilities housing’s high-availability systems for redundancy and fail-over cabling requirements (external and internal).
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.05,Manage facilities.,"7. Ensure that IT sites and facilities are in ongoing compliance with relevant health and safety laws, regulations, guidelines, and vendor specifications."
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.05,Manage facilities.,"8. Educate personnel on a regular basis on health and safety laws, regulations, and relevant guidelines. Educate personnel on fire and rescue drills to ensure knowledge and actions taken in case of fire or similar incidents."
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.05,Manage facilities.,"9. Record, monitor, manage and resolve facilities incidents in line with the IT incident management process. Make available reports on facilities incidents where disclosure is required in terms of laws and regulations."
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.05,Manage facilities.,10. Ensure that IT sites and equipment are maintained according to the supplier’s recommended service intervals and specifications. The maintenance must be carried out only by authorised personnel.
Management,"Deliver, Service and Support",DSS01,Manage Operations,DSS01.05,Manage facilities.,"11. Analyse physical alterations to IT sites or premises to reassess the environmental risk (e.g., fire or water damage). Report results of this analysis to business continuity and facilities management."
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.01,Define incident and service request classification schemes.,"1. Define incident and service request classification and prioritisation schemes and criteria for problem registration, to ensure consistent approaches for handling, informing users about and conducting trend analysis."
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.01,Define incident and service request classification schemes.,2. Define incident models for known errors to enable efficient and effective resolution.
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.01,Define incident and service request classification schemes.,3. Define service request models according to service request type to enable self-help and efficient service for standard requests.
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.01,Define incident and service request classification schemes.,"4. Define incident escalation rules and procedures, especially for major incidents and security incidents."
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.01,Define incident and service request classification schemes.,5. Define incident and request knowledge sources and their use.
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.02,"Record, classify and prioritise requests and incidents.","1. Log all service requests and incidents, recording all relevant information so that they can be handled effectively and a full historical record can be maintained."
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.02,"Record, classify and prioritise requests and incidents.","2. To enable trend analysis, classify service requests and incidents by identifying type and category."
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.02,"Record, classify and prioritise requests and incidents.",3. Prioritise service requests and incidents based on SLA service definition of business impact and urgency.
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.03,"Verify, approve and fulfil service requests.","1. Verify entitlement for service requests using, where possible, a predefined process flow and standard changes."
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.03,"Verify, approve and fulfil service requests.","2. Obtain financial and functional approval or sign-off, if required, or predefined approvals for agreed-on standard changes."
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.03,"Verify, approve and fulfil service requests.","3. Fulfil the requests by performing the selected request procedure, using, where possible, self-help automated menus and predefined request models for frequently requested items."
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.04,"Investigate, diagnose and allocate incidents.","1. Identify and describe relevant symptoms to establish the most probable causes, of the incidents. Reference available knowledge resources (including known errors and problems) to identify possible incident resolutions (temporary workarounds and/or permanent solutions)."
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.04,"Investigate, diagnose and allocate incidents.","2. If a related problem or known error does not already exist and if the incident satisfies agreed-on criteria for problem registration, log a new problem."
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.04,"Investigate, diagnose and allocate incidents.","3. Assign incidents to specialist functions if deeper expertise is needed, and engage the appropriate level of management, where and if needed."
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.05,Resolve and recover from incidents.,1. Select and apply the most appropriate incident resolutions (temporary workaround and/or permanent solution).
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.05,Resolve and recover from incidents.,2. Record whether workarounds were used for incident resolution.
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.05,Resolve and recover from incidents.,"3. Perform recovery actions, if required."
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.05,Resolve and recover from incidents.,4. Document incident resolution and assess if the resolution can be used as a future knowledge source.
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.06,Close service requests and incidents.,1. Verify with the affected users (if agreed on) that the service request has been satisfactory fulfilled or the incident has been satisfactory resolved.
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.06,Close service requests and incidents.,2. Close service requests and incidents.
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.07,Track status and produce reports.,1. Monitor and track incident escalations and resolutions and request handling procedures to progress towards resolution or completion.
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.07,Track status and produce reports.,2. Identify information stakeholders and their needs for data or reports. Identify reporting frequency and medium.
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.07,Track status and produce reports.,"3. Analyse incidents and service requests by category and type to establish trends and identify patterns of recurring issues, SLA breaches or inefficiencies. Use the information as input to continual improvement planning."
Management,"Deliver, Service and Support",DSS02,Manage Service Requests and Incidents,DSS02.07,Track status and produce reports.,4. Produce and distribute timely reports or provide controlled access to online data.
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.01,Identify and classify problems.,"1. Identify problems through the correlation of incident reports, error logs and other problem identification resources. Determine priority levels and categorisation to address problems in a timely manner based on business risk and service definition."
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.01,Identify and classify problems.,"2. Handle all problems formally with access to all relevant data, including information from the change management system and IT configuration/asset and incident details."
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.01,Identify and classify problems.,"3. Define appropriate support groups to assist with problem identification, root cause analysis and solution determination to support problem management. Determine support groups based on pre-defined categories, such as hardware, network, software, applications and support software."
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.01,Identify and classify problems.,4. Define priority levels through consultation with the business to ensure that problem identification and root cause analysis are handled in a timely manner according to the agreed-on SLAs. Base priority levels on business impact and urgency.
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.01,Identify and classify problems.,5. Report the status of identified problems to the service desk so customers and IT management can be kept informed.
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.01,Identify and classify problems.,"6. Maintain a single problem management catalogue to register and report problems identified and to establish audit trails of the problem management processes, including the status of each problem (i.e., open, reopen, in progress or closed)."
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.02,Investigate and diagnose problems.,"1. Identify problems that may be known errors by comparing incident data with the database of known and suspected errors (e.g., those communicated by external vendors) and classify problems as a known error."
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.02,Investigate and diagnose problems.,2. Associate the affected configuration items to the established/known error.
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.02,Investigate and diagnose problems.,"3. Produce reports to communicate the progress in resolving problems and to monitor the continuing impact of problems not solved. Monitor the status of the problem-handling process throughout its life cycle, including input from change and configuration management."
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.03,Raise known errors.,"1. As soon as the root causes of problems are identified, create known-error records and develop a suitable workaround."
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.03,Raise known errors.,"2. Identify, evaluate, prioritise and process (via change management) solutions to known errors based on a cost-benefit business case and business impact and urgency."
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.04,Resolve and close problems.,1. Close problem records either after confirmation of successful elimination of the known error or after agreement with the business on how to alternatively handle the problem.
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.04,Resolve and close problems.,"2. Inform the service desk of the schedule of problem closure, e.g., the schedule for fixing the known errors, the possible workaround or the fact that the problem will remain until the change is implemented, and the consequences of the approach taken. Keep affected users and customers informed as appropriate."
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.04,Resolve and close problems.,"3. Throughout the resolution process, obtain regular reports from change management on progress in resolving problems and errors."
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.04,Resolve and close problems.,4. Monitor the continuing impact of problems and known errors on services.
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.04,Resolve and close problems.,5. Review and confirm the success of resolutions of major problems.
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.04,Resolve and close problems.,6. Make sure the knowledge learned from the review is incorporated into a service review meeting with the business customer.
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.05,Perform proactive problem management.,"1. Capture problem information related to IT changes and incidents and communicate it to key stakeholders. This communication could take the form of reports to and periodic meetings amongst incident, problem, change and configuration management process owners to consider recent problems and potential corrective actions."
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.05,Perform proactive problem management.,"2. Ensure that process owners and managers from incident, problem, change and configuration management meet regularly to discuss known problems and future planned changes."
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.05,Perform proactive problem management.,"3. To enable the enterprise to monitor the total costs of problems, capture change efforts resulting from problem management process activities (e.g., fixes to problems and known errors) and report on them."
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.05,Perform proactive problem management.,"4. Produce reports to monitor the problem resolution against the business requirements and SLAs. Ensure the proper escalation of problems, e.g., escalation to a higher management level according to agreed-on criteria, contacting external vendors, or referring to the change advisory board to increase the priority of an urgent request for change (RFC) to implement a temporary workaround."
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.05,Perform proactive problem management.,"5. To optimise the use of resources and reduce workarounds, track problem trends."
Management,"Deliver, Service and Support",DSS03,Manage Problems,DSS03.05,Perform proactive problem management.,"6. Identify and initiate sustainable solutions (permanent fix) addressing the root cause, and raise change requests via the established change management processes."
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.01,"Define the business continuity policy, objectives and scope.",1. Identify internal and outsourced business processes and service activities that are critical to the enterprise operations or necessary to meet legal and/ or contractual obligations.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.01,"Define the business continuity policy, objectives and scope.",2. Identify key stakeholders and roles and responsibilities for defining and agreeing on continuity policy and scope.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.01,"Define the business continuity policy, objectives and scope.",3. Define and document the agreed-on minimum policy objectives and scope for business continuity and embed the need for continuity planning in the enterprise culture.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.01,"Define the business continuity policy, objectives and scope.",4. Identify essential supporting business processes and related IT services.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.02,Maintain a continuity strategy.,1. Identify potential scenarios likely to give rise to events that could cause significant disruptive incidents.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.02,Maintain a continuity strategy.,2. Conduct a business impact analysis to evaluate the impact over time of a disruption to critical business functions and the effect that a disruption would have on them.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.02,Maintain a continuity strategy.,3. Establish the minimum time required to recover a business process and supporting IT based on an acceptable length of business interruption and maximum tolerable outage.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.02,Maintain a continuity strategy.,4. Assess the likelihood of threats that could cause loss of business continuity and identify measures that will reduce the likelihood and impact through improved prevention and increased resilience.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.02,Maintain a continuity strategy.,5. Analyse continuity requirements to identify the possible strategic business and technical options.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.02,Maintain a continuity strategy.,6. Determine the conditions and owners of key decisions that will cause the continuity plans to be invoked.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.02,Maintain a continuity strategy.,7. Identify resource requirements and costs for each strategic technical option and make strategic recommendations.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.02,Maintain a continuity strategy.,10. Obtain executive business approval for selected strategic options.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.03,Develop and implement a business continuity response.,"1. Define the incident response actions and communications to be taken in the event of disruption. Define related roles and responsibilities, including accountability for policy and implementation."
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.03,Develop and implement a business continuity response.,"2. Develop and maintain operational BCPs containing the procedures to be followed to enable continued operation of critical business processes and/or temporary processing arrangements, including links to plans of outsourced service providers."
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.03,Develop and implement a business continuity response.,3. Ensure that key suppliers and outsource partners have effective continuity plans in place. Obtain audited evidence as required.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.03,Develop and implement a business continuity response.,"4. Define the conditions and recovery procedures that would enable resumption of business processing, including updating and reconciliation of information databases to preserve information integrity."
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.03,Develop and implement a business continuity response.,"5. Define and document the resources required to support the continuity and recovery procedures, considering people, facilities and IT infrastructure."
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.03,Develop and implement a business continuity response.,"6. Define and document the information backup requirements required to support the plans, including plans and paper documents as well as data files, and consider the need for security and off-site storage."
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.03,Develop and implement a business continuity response.,7. Determine required skills for individuals involved in executing the plan and procedures.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.03,Develop and implement a business continuity response.,8. Distribute the plans and supporting documentation securely to appropriately authorised interested parties and make sure they are accessible under all disaster scenarios.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.04,"Exercise, test and review the BCP.","1. Define objectives for exercising and testing the business, technical, logistical, administrative, procedural and operational systems of the plan to verify completeness of the BCP in meeting business risk."
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.04,"Exercise, test and review the BCP.","2. Define and agree on with stakeholders exercises that are realistic, validate continuity procedures, and include roles and responsibilities and data retention arrangements that cause minimum disruption to business processes."
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.04,"Exercise, test and review the BCP.",3. Assign roles and responsibilities for performing continuity plan exercises and tests.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.04,"Exercise, test and review the BCP.",4. Schedule exercises and test activities as defined in the continuity plan.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.04,"Exercise, test and review the BCP.",5. Conduct a post-exercise debriefing and analysis to consider the achievement.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.04,"Exercise, test and review the BCP.",6. Develop recommendations for improving the current continuity plan based on the results of the review.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.05,"Review, maintain and improve the continuity plan.",1. Review the continuity plan and capability on a regular basis against any assumptions made and current business operational and strategic objectives.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.05,"Review, maintain and improve the continuity plan.","2. Consider whether a revised business impact assessment may be required, depending on the nature of the change."
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.05,"Review, maintain and improve the continuity plan.","3. Recommend and communicate changes in policy, plans, procedures, infrastructure, and roles and responsibilities for management approval and processing via the change management process."
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.05,"Review, maintain and improve the continuity plan.","4. Review the continuity plan on a regular basis to consider the impact of new or major changes to: enterprise organisation, business processes, outsourcing arrangements, technologies, infrastructure, operating systems and application systems."
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.06,Conduct continuity plan training.,"1. Define and maintain training requirements and plans for those performing continuity planning, impact assessments, risk assessments, media communication and incident response. Ensure that the training plans consider frequency of training and training delivery mechanisms."
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.06,Conduct continuity plan training.,2. Develop competencies based on practical training including participation in exercises and tests.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.06,Conduct continuity plan training.,3. Monitor skills and competencies based on the exercise and test results.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.07,Manage backup arrangements.,"1. Back up systems, applications, data and documentation according to a defined schedule, considering:
• Frequency (monthly, weekly, daily, etc.)
• Mode of backup (e.g., disk mirroring for real-time backups vs. DVD-ROM for long-term retention)
• Type of backup (e.g., full vs. incremental)
• Type of media
• Automated online backups
• Data types (e.g., voice, optical)
• Creation of logs
• Critical end-user computing data (e.g., spreadsheets)
• Physical and logical location of data sources
• Security and access rights
• Encryption"
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.07,Manage backup arrangements.,"2. Ensure that systems, applications, data and documentation maintained or processed by third parties are adequately backed up or otherwise secured. Consider requiring return of backups from third parties. Consider escrow or deposit arrangements."
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.07,Manage backup arrangements.,3. Define requirements for on-site and off-site storage of backup data that meet the business requirements. Consider the accessibility required to back up data.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.07,Manage backup arrangements.,4. Roll out BCP awareness and training.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.07,Manage backup arrangements.,5. Periodically test and refresh archived and backup data.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.08,Conduct post-resumption review.,1. Assess adherence to the documented BCP.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.08,Conduct post-resumption review.,"2. Determine the effectiveness of the plan, continuity capabilities, roles and responsibilities, skills and competencies, resilience to the incident, technical infrastructure, and organisational structures and relationships."
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.08,Conduct post-resumption review.,3. Identify weaknesses or omissions in the plan and capabilities and make recommendations for improvement.
Management,"Deliver, Service and Support",DSS04,Manage Continuity,DSS04.08,Conduct post-resumption review.,4. Obtain management approval for any changes to the plan and apply via the enterprise change control process.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.01,Protect against malware.,1. Communicate malicious software awareness and enforce prevention procedures and responsibilities.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.01,Protect against malware.,"2. Install and activate malicious software protection tools on all processing facilities, with malicious software definition files that are updated as required (automatically or semi-automatically)."
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.01,Protect against malware.,3. Distribute all protection software centrally (version and patch-level) using centralised configuration and change management.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.01,Protect against malware.,"4. Regularly review and evaluate information on new potential threats (e.g., reviewing vendors’ products and services security advisories)."
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.01,Protect against malware.,"5. Filter incoming traffic, such as email and downloads, to protect against unsolicited information (e.g., spyware, phishing emails)."
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.01,Protect against malware.,6. Conduct periodic training about malware in email and Internet usage. Train users to not install shared or unapproved software.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.02,Manage network and connectivity security.,"1. Based on risk assessments and business requirements, establish and maintain a policy for security of connectivity."
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.02,Manage network and connectivity security.,2. Allow only authorised devices to have access to corporate information and the enterprise network. Configure these devices to force password entry.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.02,Manage network and connectivity security.,"3. Implement network filtering mechanisms, such as firewalls and intrusion detection software, with appropriate policies to control inbound and outbound traffic."
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.02,Manage network and connectivity security.,4. Encrypt information in transit according to its classification.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.02,Manage network and connectivity security.,5. Apply approved security protocols to network connectivity.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.02,Manage network and connectivity security.,6. Configure network equipment in a secure manner.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.02,Manage network and connectivity security.,7. Establish trusted mechanisms to support the secure transmission and receipt of information.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.02,Manage network and connectivity security.,8. Carry out periodic penetration testing to determine adequacy of network protection.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.02,Manage network and connectivity security.,9. Carry out periodic testing of system security to determine adequacy of system protection.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.03,Manage endpoint security.,1. Configure operating systems in a secure manner.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.03,Manage endpoint security.,2. Implement device lockdown mechanisms.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.03,Manage endpoint security.,3. Encrypt information in storage according to its classification.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.03,Manage endpoint security.,4. Manage remote access and control.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.03,Manage endpoint security.,5. Manage network configuration in a secure manner.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.03,Manage endpoint security.,6. Implement network traffic filtering on endpoint devices.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.03,Manage endpoint security.,7. Protect system integrity.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.03,Manage endpoint security.,8. Provide physical protection of endpoint devices.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.03,Manage endpoint security.,9. Dispose of endpoint devices securely.
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.04,Manage user identity and logical access.,"1. Maintain user access rights in accordance with business function and process requirements. Align the management of identities and access rights to the defined roles and responsibilities, based on least-privilege, need-to-have and need-to-know principles."
Management,"Deliver, Service and Support",DSS05,Manage Security Services,DSS05.04,Manage user identity and logical access.,"2. Uniquely identify all information processing activities by functional roles, co-ordinating with business units to ensure that all roles are consistently defined, including roles that are defined by the business itself within business process applications."
