Area,Domain,Objective ID,Objective,Practice ID,Practice Name,Activity
Management,"Deliver, Service and Support",DSS01,Managed Operations,DSS01.05,Manage facilities.,8.  Analyze the facilities housing’s high-availability systems for redundancy and fail-over cabling requirements (external and internal).
Management,"Deliver, Service and Support",DSS01,Managed Operations,DSS01.05,Manage facilities.,"9.  Ensure that IT sites and facilities are in ongoing compliance with relevant health and safety laws, regulations, guidelines, and vendor specifications."
Management,"Deliver, Service and Support",DSS01,Managed Operations,DSS01.05,Manage facilities.,"10.  Record, monitor, manage and resolve facilities incidents in line with the I&T incident management process. Make available reports on facilities incidents for which disclosure is required by laws and regulations. "
Management,"Deliver, Service and Support",DSS01,Managed Operations,DSS01.05,Manage facilities.,"11.  Analyze physical alterations to IT sites or premises to reassess the environmental risk (e.g., fire or water damage). Report results of this analysis to business continuity and facilities management."
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.01,Define classification schemes for incidents and service requests.,"1.  Define incident and service request classification and prioritization schemes, and criteria for problem registration. Use this information to ensure consistent approaches for handling and informing users about problems and conducting trend analysis."
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.01,Define classification schemes for incidents and service requests.,2.  Define incident models for known errors to enable efficient and effective resolution.
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.01,Define classification schemes for incidents and service requests.,3.  Define service request models according to service request type to enable self-help and efficient service for standard requests.
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.01,Define classification schemes for incidents and service requests.,"4.  Define incident escalation rules and procedures, especially for major incidents and security incidents."
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.01,Define classification schemes for incidents and service requests.,5.  Define knowledge sources on incidents and requests and describe how to use them.
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.02,"Record, classify and prioritize requests and incidents.","1.  Log all service requests and incidents, recording all relevant information, so they can be handled effectively and a full historical record can be maintained."
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.02,"Record, classify and prioritize requests and incidents.","2.  To enable trend analysis, classify service requests and incidents by identifying type and category."
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.02,"Record, classify and prioritize requests and incidents.",3.  Prioritize service requests and incidents based on the SLA service definition of business impact and urgency.
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.03,"Verify, approve and fulfill service requests.","1.  Verify entitlement for service requests using, where possible, a predefined process flow and standard changes."
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.03,"Verify, approve and fulfill service requests.","2.  Obtain financial and functional approval or sign-off, if required, or predefined approvals for agreed standard changes."
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.03,"Verify, approve and fulfill service requests."," 3.  Fulfill the requests by performing the selected request procedure. Where possible, use self-help automated menus and predefined request models for frequently requested items."
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.04,"Investigate, diagnose and allocate incidents.",1.  Identify and describe relevant symptoms to establish the most probable causes of the incidents. Reference available knowledge resources (including known errors and problems) to identify possible incident resolutions (temporary workarounds and/or permanent solutions).
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.04,"Investigate, diagnose and allocate incidents.","2.  If a related problem or known error does not already exist and if the incident satisfies agreed criteria for problem registration, log a new problem."
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.04,"Investigate, diagnose and allocate incidents.","3.  Assign incidents to specialist functions if deeper expertise is needed. Engage the appropriate level of management, where and if needed."
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.05,Resolve and recover from incidents.,1.  Select and apply the most appropriate incident resolutions (temporary workaround and/or permanent solution).
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.05,Resolve and recover from incidents.,2.  Record whether workarounds were used for incident resolution.
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.05,Resolve and recover from incidents.,"3.  Perform recovery actions, if required."
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.05,Resolve and recover from incidents.,4.  Document incident resolution and assess if the resolution can be used as a future knowledge source.
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.06,Close service requests and incidents.,1.  Verify with the affected users that the service request has been fulfilled satisfactorily or the incident has been resolved satisfactorily and within an agreed/acceptable period of time.
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.06,Close service requests and incidents.,2.  Close service requests and incidents.
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.07,Track status and produce reports.,1.  Monitor and track incident escalations and resolutions and request handling procedures to progress toward resolution or completion.
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.07,Track status and produce reports.,2.  Identify information stakeholders and their needs for data or reports. Identify reporting frequency and medium.
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.07,Track status and produce reports.,3.  Produce and distribute timely reports or provide controlled access to online data.
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.07,Track status and produce reports.,"4.  Analyze incidents and service requests by category and type. Establish trends and identify patterns of recurring issues, SLA breaches or inefficiencies. "
Management,"Deliver, Service and Support",DSS02,Managed Service Requests and Incidents,DSS02.07,Track status and produce reports.,5.  Use the information as input to continual improvement planning.
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.01,Identify and classify problems.,"1.  Identify problems through the correlation of incident reports, error logs and other problem identification resources."
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.01,Identify and classify problems.,2.  Handle all problems formally with access to all relevant data. Include information from the IT change management system and IT configuration/asset and incident details.
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.01,Identify and classify problems.,"3.  Define appropriate support groups to assist with problem identification, root cause analysis and solution determination to support problem management. Determine support groups based on predefined categories, such as hardware, network, software, applications and support software."
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.01,Identify and classify problems.,4.  Define priority levels through consultation with the business to ensure that problem identification and root cause analysis are handled in a timely manner according to the agreed SLAs. Base priority levels on business impact and urgency.
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.01,Identify and classify problems.,5.  Report the status of identified problems to the service desk so customers and IT management can be kept informed.
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.01,Identify and classify problems.,"6.  Maintain a single problem management catalog to register and report problems identified. Use the catalog to establish audit trails of the problem management processes, including the status of each problem (i.e., open, reopen, in progress or closed)."
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.02,Investigate and diagnose problems.,"1.  Identify problems that may be known errors by comparing incident data with the database of known and suspected errors (e.g., those communicated by external vendors). Classify problems as known errors."
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.02,Investigate and diagnose problems.,2.  Associate the affected configuration items to the established/known error.
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.02,Investigate and diagnose problems.,"3.  Produce reports to communicate the progress in resolving problems and to monitor the continuing impact of problems not solved. Monitor the status of the problem-handling process throughout its life cycle, including input from IT change and configuration management."
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.03,Raise known errors.,"1.  As soon as the root causes of problems are identified, create known-error records and develop a suitable workaround."
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.03,Raise known errors.,"2.  Identify, evaluate, prioritize and process (via IT change management) solutions to known errors, based on a cost/benefit business case and business impact and urgency."
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.04,Resolve and close problems.,1.  Close problem records either after confirmation of successful elimination of the known error or after agreement with the business on how to alternatively handle the problem.
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.04,Resolve and close problems.," 2.  Inform the service desk of the schedule for problem closure (e.g., the schedule for fixing the known errors, the possible workaround or the fact that the problem will remain until the change is implemented) and the consequences of the approach taken. Keep affected users and customers informed as appropriate."
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.04,Resolve and close problems.,"3.  Throughout the resolution process, obtain regular reports from IT change management on progress in resolving problems and errors."
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.04,Resolve and close problems.,4.  Monitor the continuing impact of problems and known errors on services.
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.04,Resolve and close problems.,5.  Review and confirm the success of resolutions of major problems.
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.04,Resolve and close problems.,6.  Make sure the knowledge learned from the review is incorporated into a service review meeting with the business customer.
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.05,Perform proactive problem management.,"1.  Capture problem information related to I&T changes and incidents and communicate it to key stakeholders. Communicate via reports and periodic meetings among incident, problem, change and configuration management process owners to consider recent problems and potential corrective actions."
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.05,Perform proactive problem management.,"2.  Ensure that process owners and managers from incident, problem, change and configuration management meet regularly to discuss known problems and future planned changes."
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.05,Perform proactive problem management.,3.  Identify and initiate sustainable solutions (permanent fixes) addressing the root cause. Raise change requests via the established change management processes.
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.05,Perform proactive problem management.,"4.  To enable the enterprise to monitor the total costs of problems, capture change efforts resulting from problem management process activities (e.g., fixes to problems and known errors) and report on them."
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.05,Perform proactive problem management.,"5.  Produce reports to monitor problem resolution against the business requirements and SLAs. Ensure the proper escalation of problems, such as escalating to a higher management level according to agreed criteria, contacting external vendors, or referring to the change advisory board to increase the priority of an urgent request for change (RFC) to implement a temporary workaround."
Management,"Deliver, Service and Support",DSS03,Managed Problems,DSS03.05,Perform proactive problem management.,"6.  To optimize the use of resources and reduce workarounds, track problem trends."
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.01,"Define the business continuity policy, objectives and scope.",1.  Identify internal and outsourced business processes and service activities that are critical to the enterprise operations or necessary to meet legal and/or contractual obligations.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.01,"Define the business continuity policy, objectives and scope.",2.  Identify key stakeholders and roles and responsibilities for defining and agreeing on continuity policy and scope.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.01,"Define the business continuity policy, objectives and scope.",3.  Define and document the agreed minimum policy objectives and scope for business resilience.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.01,"Define the business continuity policy, objectives and scope.",4.  Identify essential supporting business processes and related I&T services.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.02,Maintain business resilience.,1.  Identify potential scenarios likely to give rise to events that could cause significant disruptive incidents.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.02,Maintain business resilience.,2.  Conduct a business impact analysis to evaluate the impact over time of a disruption to critical business functions and the effect that a disruption would have on them.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.02,Maintain business resilience.,"3.  Establish the minimum time required to recover a business process and supporting I&T, based on an acceptable length of business interruption and maximum tolerable outage."
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.02,Maintain business resilience.,4.  Determine the conditions and owners of key decisions that will cause the continuity plans to be invoked.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.02,Maintain business resilience.,5.  Assess the likelihood of threats that could cause loss of business continuity. Identify measures that will reduce the likelihood and impact through improved prevention and increased resilience.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.02,Maintain business resilience.,6.  Analyze continuity requirements to identify possible strategic business and technical options.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.02,Maintain business resilience.,7.  Identify resource requirements and costs for each strategic technical option and make strategic recommendations.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.02,Maintain business resilience.,8.  Obtain executive business approval for selected strategic options.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.03,Develop and implement a business continuity response.,"1.  Define the incident response actions and communications to be taken in the event of disruption. Define related roles and responsibilities, including accountability for policy and implementation."
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.03,Develop and implement a business continuity response.,2.  Ensure that key suppliers and outsource partners have effective continuity plans in place. Obtain audited evidence as required.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.03,Develop and implement a business continuity response.,3.  Define the conditions and recovery procedures that would enable resumption of business processing. Include updating and reconciliation of information databases to preserve information integrity.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.03,Develop and implement a business continuity response.,4.  Develop and maintain operational BCPs and DRPs that contain the procedures to be followed to enable continued operation of critical business processes and/or temporary processing arrangements. Include links to plans of outsourced service providers.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.03,Develop and implement a business continuity response.,"5.  Define and document the resources required to support the continuity and recovery procedures, considering people, facilities and IT infrastructure."
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.03,Develop and implement a business continuity response.,6.  Define and document the information backup requirements required to support the plans. Include plans and paper documents as well as data files. Consider the need for security and off-site storage.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.03,Develop and implement a business continuity response.,7.  Determine required skills for individuals involved in executing the plan and procedures.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.03,Develop and implement a business continuity response.,8.  Distribute the plans and supporting documentation securely to appropriately authorized interested parties. Make sure the plans and documentation are accessible under all disaster scenarios.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.04,"Exercise, test and review the business continuity plan (BCP) and disaster response plan (DRP).","1.  Define objectives for exercising and testing the business, technical, logistical, administrative, procedural and operational systems of the plan to verify completeness of the BCP and DRP in meeting business risk."
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.04,"Exercise, test and review the business continuity plan (BCP) and disaster response plan (DRP).",2.  Define and agree on stakeholder exercises that are realistic and validate continuity procedures. Include roles and responsibilities and data retention arrangements that cause minimum disruption to business processes.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.04,"Exercise, test and review the business continuity plan (BCP) and disaster response plan (DRP).",3.  Assign roles and responsibilities for performing continuity plan exercises and tests.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.04,"Exercise, test and review the business continuity plan (BCP) and disaster response plan (DRP).",4.  Schedule exercises and test activities as defined in the continuity plans.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.04,"Exercise, test and review the business continuity plan (BCP) and disaster response plan (DRP).",5.  Conduct a post-exercise debriefing and analysis to consider the achievement.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.04,"Exercise, test and review the business continuity plan (BCP) and disaster response plan (DRP).","6.  Based on the results of the review, develop recommendations for improving the current continuity plans."
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.05,"Review, maintain and improve the continuity plans.","1.  On a regular basis, review the continuity plans and capability against any assumptions made and current business operational and strategic objectives."
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.05,"Review, maintain and improve the continuity plans.","2.  On a regular basis, review the continuity plans to consider the impact of new or major changes to enterprise organization, business processes, outsourcing arrangements, technologies, infrastructure, operating systems and application systems."
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.05,"Review, maintain and improve the continuity plans.","3.  Consider whether a revised business impact assessment may be required, depending on the nature of the change."
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.05,"Review, maintain and improve the continuity plans.","4.  Recommend changes in policy, plans, procedures, infrastructure, and roles and responsibilities. Communicate them as appropriate for management approval and processing via the IT change management process."
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.06,Conduct continuity plan training.,1.  Roll out BCP and DRP awareness and training.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.06,Conduct continuity plan training.,"2.  Define and maintain training requirements and plans for those performing continuity planning, impact assessments, risk assessments, media communication and incident response. Ensure that the training plans consider frequency of training and training delivery mechanisms."
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.06,Conduct continuity plan training.,"3.  Develop competencies based on practical training, including participation in exercises and tests."
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.06,Conduct continuity plan training.,"4.  Based on the exercise and test results, monitor skills and competencies."
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.07,Manage backup arrangements.,"1.  Back up systems, applications, data and documentation according to a defined schedule. Consider frequency (monthly, weekly, daily, etc.), mode of backup (e.g., disk mirroring for real-time backups vs. DVD-ROM for long-term retention), type of backup (e.g., full vs. incremental), and type of media. Consider also automated online backups, data types (e.g., voice, optical), creation of logs, critical end-user computing data (e.g., spreadsheets), physical and logical location of data sources, security and access rights, and encryption."
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.07,Manage backup arrangements.,2.  Define requirements for on-site and off-site storage of backup data that meet the business requirements. Consider the accessibility required to back up data.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.07,Manage backup arrangements.,3.  Periodically test and refresh archived and backup data.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.07,Manage backup arrangements.,"4.  Ensure that systems, applications, data and documentation maintained or processed by third parties are adequately backed up or otherwise secured. Consider requiring return of backups from third parties. Consider escrow or deposit arrangements."
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.08,Conduct post-resumption review.,1.  Assess adherence to the documented BCP and DRP.
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.08,Conduct post-resumption review.,"2.  Determine the effectiveness of the plans, continuity capabilities, roles and responsibilities, skills and competencies, resilience to the incident, technical infrastructure, and organizational structures and relationships."
Management,"Deliver, Service and Support",DSS04,Managed Continuity,DSS04.08,Conduct post-resumption review.,3.  Identify weaknesses or omissions in the plans and capabilities and make recommendations for improvement. Obtain management approval for any changes to the plans and apply via the enterprise change control process.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.01,Protect against malware.,"1.  Install and activate malicious software protection tools on all processing facilities, with malicious software definition files that are updated as required (automatically or semi-automatically)."
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.01,Protect against malware.,"2.  Filter incoming traffic, such as email and downloads, to protect against unsolicited information (e.g., spyware, phishing emails)."
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.01,Protect against malware.,"3.  Communicate malicious software awareness and enforce prevention procedures and responsibilities. Conduct periodic training about malware in email and Internet usage. Train users to not open, but report, suspicious emails and to not install shared or unapproved software."
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.01,Protect against malware.,4.  Distribute all protection software centrally (version and patch-level) using centralized configuration and IT change management.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.01,Protect against malware.,"5.  Regularly review and evaluate information on new potential threats (e.g., reviewing vendors’ products and services security advisories)."
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.02,Manage network and connectivity security.,1.  Allow only authorized devices to have access to corporate information and the enterprise network. Configure these devices to force password entry.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.02,Manage network and connectivity security.,"2.  Implement network filtering mechanisms, such as firewalls and intrusion detection software. Enforce appropriate policies to control inbound and outbound traffic."
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.02,Manage network and connectivity security.,3.  Apply approved security protocols to network connectivity.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.02,Manage network and connectivity security.,4.  Configure network equipment in a secure manner.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.02,Manage network and connectivity security.,5.  Encrypt information in transit according to its classification.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.02,Manage network and connectivity security.,"6.  Based on risk assessments and business requirements, establish and maintain a policy for security of connectivity."
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.02,Manage network and connectivity security.,7.  Establish trusted mechanisms to support the secure transmission and receipt of information.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.02,Manage network and connectivity security.,8.  Carry out periodic penetration testing to determine adequacy of network protection.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.02,Manage network and connectivity security.,9.  Carry out periodic testing of system security to determine adequacy of system protection.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.03,Manage endpoint security.,1.  Configure operating systems in a secure manner.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.03,Manage endpoint security.,2.  Implement device lockdown mechanisms.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.03,Manage endpoint security.,"3.  Manage remote access and control (e.g., mobile devices, teleworking)."
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.03,Manage endpoint security.,4.  Manage network configuration in a secure manner.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.03,Manage endpoint security.,5.  Implement network traffic filtering on endpoint devices.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.03,Manage endpoint security.,6.  Protect system integrity.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.03,Manage endpoint security.,7.  Provide physical protection of endpoint devices.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.03,Manage endpoint security.,8.  Dispose of endpoint devices securely.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.03,Manage endpoint security.,"9.  Manage malicious access through email and web browsers. For example, block certain websites and deactivate click-through on links for smartphones."
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.03,Manage endpoint security.,10.  Encrypt information in storage according to its classification.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.04,Manage user identity and logical access.,"1.  Maintain user access rights in accordance with business function, process requirements and security policies. Align the management of identities and access rights to the defined roles and responsibilities, based on least-privilege, need-to-have and need-to-know principles."
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.04,Manage user identity and logical access.,"2.  Administer all changes to access rights (creation, modifications and deletions) in a timely manner based only on approved and documented transactions authorized by designated management individuals."
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.04,Manage user identity and logical access.,"3.  Segregate, reduce to the minimum number necessary and actively manage privileged user accounts. Ensure monitoring on all activity on these accounts."
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.04,Manage user identity and logical access.,"4.  Uniquely identify all information processing activities by functional roles. Coordinate with business units to ensure that all roles are consistently defined, including roles that are defined by the business itself within business process applications."
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.04,Manage user identity and logical access.,5.  Authenticate all access to information assets based on the individual's role or business rules. Coordinate with business units that manage authentication within applications used in business processes to ensure that authentication controls have been properly administered.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.04,Manage user identity and logical access.,"6.  Ensure that all users (internal, external and temporary) and their activity on IT systems (business application, IT infrastructure, system operations, development and maintenance) are uniquely identifiable."
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.04,Manage user identity and logical access.,7.  Maintain an audit trail of access to information dependent upon its sensitivity and regulatory requirements.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.04,Manage user identity and logical access.,8.  Perform regular management review of all accounts and related privileges.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.05,Manage physical access to I&T assets.,"1.  Log and monitor all entry points to IT sites. Register all visitors, including contractors and vendors, to the site."
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.05,Manage physical access to I&T assets.,2.  Ensure all personnel display properly approved identification at all times.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.05,Manage physical access to I&T assets.,3.  Require visitors to be escorted at all times while on-site.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.05,Manage physical access to I&T assets.,"4.  Restrict and monitor access to sensitive IT sites by establishing perimeter restrictions, such as fences, walls, and security devices on interior and exterior doors."
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.05,Manage physical access to I&T assets.,5.  Manage requests to allow appropriately authorized access to the computing facilities.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.05,Manage physical access to I&T assets.,"6.  Ensure that access profiles remain current. Base access to IT sites (server rooms, buildings, areas or zones) on job function and responsibilities."
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.05,Manage physical access to I&T assets.,7.  Conduct regular physical information security awareness training.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.06,Manage sensitive documents and output devices.,"1.  Establish procedures to govern the receipt, use, removal and disposal of sensitive documents and output devices into, within, and outside of the enterprise."
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.06,Manage sensitive documents and output devices.,2.  Ensure cryptographic controls are in place to protect sensitive electronically stored information.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.06,Manage sensitive documents and output devices.,"3.  Assign access privileges to sensitive documents and output devices based on the least-privilege principle, balancing risk and business requirements."
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.06,Manage sensitive documents and output devices.,"4.  Establish an inventory of sensitive documents and output devices, and conduct regular reconciliations."
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.06,Manage sensitive documents and output devices.,5.  Establish appropriate physical safeguards over sensitive documents.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.06,Manage sensitive documents and output devices.,"6.  Put cryptographic controls in place to ensure the protection of sensitive information (confidentiality, authenticity, integrity)."
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.07,Manage vulnerabilities and monitor the infrastructure for security-related events.,"1.  Continually use a portfolio of supported technologies, services and assets (e.g., vulnerability scanners, fuzzers and sniffers, protocol analyzers) to identify information security vulnerabilities. "
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.07,Manage vulnerabilities and monitor the infrastructure for security-related events.,2.  Define and communicate risk scenarios so they can be easily recognized and the likelihood and impacts understood.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.07,Manage vulnerabilities and monitor the infrastructure for security-related events.,3.  Regularly review the event logs for potential incidents.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.07,Manage vulnerabilities and monitor the infrastructure for security-related events.,4.  Ensure that security-related incident tickets are created in a timely manner when monitoring identifies potential incidents.
Management,"Deliver, Service and Support",DSS05,Managed Security Services,DSS05.07,Manage vulnerabilities and monitor the infrastructure for security-related events.,5.  Log security-related events and retain records for appropriate period.
Management,"Deliver, Service and Support",DSS06,Managed Business Process Controls,DSS06.01,Align control activities embedded in business processes with enterprise objectives.,"1.  Identify and document the necessary control activities for key business processes to satisfy control requirements for strategic, operational, reporting and compliance objectives. "
Management,"Deliver, Service and Support",DSS06,Managed Business Process Controls,DSS06.01,Align control activities embedded in business processes with enterprise objectives.,2.  Prioritize control activities based on the inherent risk to the business. Identify key controls.
Management,"Deliver, Service and Support",DSS06,Managed Business Process Controls,DSS06.01,Align control activities embedded in business processes with enterprise objectives.,3.  Ensure ownership of key control activities.
Management,"Deliver, Service and Support",DSS06,Managed Business Process Controls,DSS06.01,Align control activities embedded in business processes with enterprise objectives.,4.  Implement automated controls.
Management,"Deliver, Service and Support",DSS06,Managed Business Process Controls,DSS06.01,Align control activities embedded in business processes with enterprise objectives.,5.  Continually monitor control activities on an end-to-end basis to identify opportunities for improvement.
Management,"Deliver, Service and Support",DSS06,Managed Business Process Controls,DSS06.01,Align control activities embedded in business processes with enterprise objectives.,6.  Continually improve the design and operation of business process controls.
Management,"Deliver, Service and Support",DSS06,Managed Business Process Controls,DSS06.02,Control the processing of information.,1.  Authenticate the originator of transactions and verify that the individual has the authority to originate the transaction.
